"","Var1","Var2","value"
"952",91,98,-0.594186320404278
"953",50,35,-0.594081674069779
"954",35,50,-0.594081674069779
"955",91,65,0.593788073680395
"956",65,91,0.593788073680395
"957",25,13,0.593743900344399
"958",13,25,0.593743900344399
"959",47,24,-0.593603729265082
"960",24,47,-0.593603729265082
"961",56,5,0.592471308285354
"962",5,56,0.592471308285354
"963",79,65,-0.592430541341045
"964",65,79,-0.592430541341045
"965",84,79,0.591808066542656
"966",79,84,0.591808066542656
"967",49,2,-0.591311465177639
"968",2,49,-0.591311465177639
"969",56,35,0.591173650158956
"970",35,56,0.591173650158956
"971",32,8,0.590797125934843
"972",8,32,0.590797125934843
"973",85,49,-0.590280816453909
"974",49,85,-0.590280816453909
"975",99,56,0.58973664117071
"976",56,99,0.58973664117071
"977",78,36,-0.588788955741952
"978",36,78,-0.588788955741952
"979",44,7,0.588588715280714
"980",7,44,0.588588715280714
"981",70,58,0.588280328253201
"982",58,70,0.588280328253201
"983",61,14,0.587499176138403
"984",14,61,0.587499176138403
"985",56,20,0.587141255109346
"986",20,56,0.587141255109346
"987",17,9,0.586761383368265
"988",9,17,0.586761383368265
"989",30,10,-0.586635942842091
"990",10,30,-0.586635942842091
"991",61,8,0.586529325384326
"992",8,61,0.586529325384326
"993",77,8,-0.584915492049222
"994",8,77,-0.584915492049222
"995",76,33,0.584596009991333
"996",33,76,0.584596009991333
"997",67,35,0.583825202180019
"998",35,67,0.583825202180019
"999",69,29,-0.582702178336891
"1000",29,69,-0.582702178336891
"1001",48,8,0.582521610638831
"1002",8,48,0.582521610638831
"1003",50,32,-0.582469542526954
"1004",32,50,-0.582469542526954
"1005",32,30,-0.581987892278377
"1006",30,32,-0.581987892278377
"1007",65,60,-0.581585923821116
"1008",60,65,-0.581585923821116
"1009",57,55,-0.580337724200317
"1010",55,57,-0.580337724200317
"1011",83,24,-0.580148584541002
"1012",24,83,-0.580148584541002
"1013",65,61,0.580092466920371
"1014",61,65,0.580092466920371
"1015",74,57,0.579825235520776
"1016",57,74,0.579825235520776
"1017",67,65,0.579820861807995
"1018",65,67,0.579820861807995
"1019",91,85,0.579634793514403
"1020",85,91,0.579634793514403
"1021",77,70,0.579461605826077
"1022",70,77,0.579461605826077
"1023",99,86,0.579401238683985
"1024",86,99,0.579401238683985
"1025",70,8,-0.578941416440296
"1026",8,70,-0.578941416440296
"1027",84,61,-0.57848501982456
"1028",61,84,-0.57848501982456
"1029",81,16,0.578421628455244
"1030",16,81,0.578421628455244
"1031",28,10,-0.578351164982056
"1032",10,28,-0.578351164982056
"1033",92,6,0.578333763846004
"1034",6,92,0.578333763846004
"1035",71,12,-0.578069286365885
"1036",12,71,-0.578069286365885
"1037",36,22,-0.577805577672822
"1038",22,36,-0.577805577672822
"1039",66,40,0.576052834360463
"1040",40,66,0.576052834360463
"1041",50,8,-0.576004327323847
"1042",8,50,-0.576004327323847
"1043",98,44,0.575681151510325
"1044",44,98,0.575681151510325
"1045",55,33,0.575550435250174
"1046",33,55,0.575550435250174
"1047",26,17,0.575401813349896
"1048",17,26,0.575401813349896
"1049",9,2,0.574882432718734
"1050",2,9,0.574882432718734
"1051",16,2,-0.574251593942999
"1052",2,16,-0.574251593942999
"1053",71,3,0.574042183658481
"1054",3,71,0.574042183658481
"1055",66,36,-0.573536900778482
"1056",36,66,-0.573536900778482
"1057",83,60,-0.572175236495267
"1058",60,83,-0.572175236495267
"1059",58,8,-0.572132882273851
"1060",8,58,-0.572132882273851
"1061",99,39,-0.571611746429784
"1062",39,99,-0.571611746429784
"1063",91,30,-0.571577737867213
"1064",30,91,-0.571577737867213
"1065",77,2,-0.57118149555389
"1066",2,77,-0.57118149555389
"1067",80,46,-0.570718332121059
"1068",46,80,-0.570718332121059
"1069",61,29,0.570630654006595
"1070",29,61,0.570630654006595
"1071",19,5,0.57044557687663
"1072",5,19,0.57044557687663
"1073",39,1,-0.57017128454989
"1074",1,39,-0.57017128454989
"1075",66,33,0.570090607449078
"1076",33,66,0.570090607449078
"1077",75,22,0.569886462993017
"1078",22,75,0.569886462993017
"1079",99,28,-0.569673324641253
"1080",28,99,-0.569673324641253
"1081",84,35,-0.569627822972502
"1082",35,84,-0.569627822972502
"1083",98,29,-0.569579392904374
"1084",29,98,-0.569579392904374
"1085",20,1,0.569505081668742
"1086",1,20,0.569505081668742
"1087",33,25,0.569112235243606
"1088",25,33,0.569112235243606
"1089",84,29,-0.568411799939771
"1090",29,84,-0.568411799939771
"1091",64,22,0.567832930028961
"1092",22,64,0.567832930028961
"1093",98,83,-0.567551688824605
"1094",83,98,-0.567551688824605
"1095",62,55,-0.567127819297916
"1096",55,62,-0.567127819297916
"1097",7,3,0.567112324629822
"1098",3,7,0.567112324629822
"1099",60,44,0.567001426761542
"1100",44,60,0.567001426761542
"1101",48,20,0.566278687187899
"1102",20,48,0.566278687187899
"1103",99,84,-0.566012958687952
"1104",84,99,-0.566012958687952
"1105",84,48,-0.565916147723453
"1106",48,84,-0.565916147723453
"1107",60,47,-0.565189872998094
"1108",47,60,-0.565189872998094
"1109",29,18,0.565034094736164
"1110",18,29,0.565034094736164
"1111",70,49,0.564995961109154
"1112",49,70,0.564995961109154
"1113",85,1,0.564774015481691
"1114",1,85,0.564774015481691
"1115",32,28,-0.564594958094964
"1116",28,32,-0.564594958094964
"1117",72,60,0.564525016671062
"1118",60,72,0.564525016671062
"1119",71,1,0.564232217834642
"1120",1,71,0.564232217834642
"1121",81,70,0.564178990178187
"1122",70,81,0.564178990178187
"1123",79,53,0.563252689687127
"1124",53,79,0.563252689687127
"1125",55,36,-0.56324174887757
"1126",36,55,-0.56324174887757
"1127",81,11,0.563228339385132
"1128",11,81,0.563228339385132
"1129",99,59,0.563162421204318
"1130",59,99,0.563162421204318
"1131",99,30,-0.562627059453905
"1132",30,99,-0.562627059453905
"1133",77,61,-0.562510557447184
"1134",61,77,-0.562510557447184
"1135",78,55,0.562141183305936
"1136",55,78,0.562141183305936
"1137",65,24,-0.562105542902266
"1138",24,65,-0.562105542902266
"1139",76,55,0.562060873698633
"1140",55,76,0.562060873698633
"1141",98,85,-0.561845635546607
"1142",85,98,-0.561845635546607
"1143",29,10,0.561283755394423
"1144",10,29,0.561283755394423
"1145",83,19,0.560801758289786
"1146",19,83,0.560801758289786
"1147",81,40,0.560607405003975
"1148",40,81,0.560607405003975
"1149",67,58,-0.560184248909476
"1150",58,67,-0.560184248909476
"1151",78,29,-0.560042824873873
"1152",29,78,-0.560042824873873
"1153",91,48,0.559816355535067
"1154",48,91,0.559816355535067
"1155",57,18,0.559667675287946
"1156",18,57,0.559667675287946
"1157",65,39,-0.559622437041104
"1158",39,65,-0.559622437041104
"1159",70,47,-0.559575420620869
"1160",47,70,-0.559575420620869
"1161",91,28,-0.558465010537257
"1162",28,91,-0.558465010537257
"1163",77,65,-0.558394381634176
"1164",65,77,-0.558394381634176
"1165",84,2,-0.558193536354309
"1166",2,84,-0.558193536354309
"1167",39,36,-0.558075181108091
"1168",36,39,-0.558075181108091
"1169",48,16,-0.55737247462759
"1170",16,48,-0.55737247462759
"1171",58,53,0.557319702805721
"1172",53,58,0.557319702805721
"1173",94,47,0.557279683932483
"1174",47,94,0.557279683932483
"1175",9,1,0.557256648592117
"1176",1,9,0.557256648592117
"1177",81,79,0.556984489600138
"1178",79,81,0.556984489600138
"1179",10,1,0.556452284128084
"1180",1,10,0.556452284128084
"1181",36,16,-0.555425508992229
"1182",16,36,-0.555425508992229
"1183",77,67,-0.554872443925334
"1184",67,77,-0.554872443925334
"1185",49,10,-0.554586665655862
"1186",10,49,-0.554586665655862
"1187",69,22,0.554581560812804
"1188",22,69,0.554581560812804
"1189",46,18,-0.554193318621561
"1190",18,46,-0.554193318621561
"1191",68,57,-0.553779036387687
"1192",57,68,-0.553779036387687
"1193",83,23,-0.553722025414525
"1194",23,83,-0.553722025414525
"1195",67,1,0.553169899991111
"1196",1,67,0.553169899991111
"1197",85,77,-0.553051053612077
"1198",77,85,-0.553051053612077
"1199",86,5,0.552394217427415
"1200",5,86,0.552394217427415
"1201",75,15,0.55146929099213
"1202",15,75,0.55146929099213
"1203",62,46,-0.551406421914447
"1204",46,62,-0.551406421914447
"1205",48,39,-0.551054254998687
"1206",39,48,-0.551054254998687
"1207",39,35,-0.550600549951627
"1208",35,39,-0.550600549951627
"1209",74,31,0.550591494147937
"1210",31,74,0.550591494147937
"1211",32,4,0.550505783842788
"1212",4,32,0.550505783842788
"1213",30,29,-0.55002525428972
"1214",29,30,-0.55002525428972
"1215",81,60,0.548683758561595
"1216",60,81,0.548683758561595
"1217",61,49,-0.548258179112892
"1218",49,61,-0.548258179112892
"1219",93,53,0.547662034370321
"1220",53,93,0.547662034370321
"1221",85,39,-0.546874922047278
"1222",39,85,-0.546874922047278
"1223",92,13,0.546773867861292
"1224",13,92,0.546773867861292
"1225",79,69,0.546743372331684
"1226",69,79,0.546743372331684
"1227",49,13,0.546574848095794
"1228",13,49,0.546574848095794
"1229",35,30,-0.546170053578432
"1230",30,35,-0.546170053578432
"1231",92,58,0.546042766476892
"1232",58,92,0.546042766476892
"1233",73,53,0.545986828500049
"1234",53,73,0.545986828500049
"1235",94,85,0.545947996873788
"1236",85,94,0.545947996873788
"1237",77,48,-0.545127772911985
"1238",48,77,-0.545127772911985
"1239",94,29,0.544968944679325
"1240",29,94,0.544968944679325
"1241",30,28,0.544952375898242
"1242",28,30,0.544952375898242
"1243",49,28,0.544725247340037
"1244",28,49,0.544725247340037
"1245",39,6,0.544573326270071
"1246",6,39,0.544573326270071
"1247",91,60,-0.543960436931368
"1248",60,91,-0.543960436931368
"1249",58,20,-0.54395015233705
"1250",20,58,-0.54395015233705
"1251",55,4,0.543867962284816
"1252",4,55,0.543867962284816
"1253",68,38,0.543651477645342
"1254",38,68,0.543651477645342
"1255",91,10,0.543449621912129
"1256",10,91,0.543449621912129
"1257",60,23,0.543448691213464
"1258",23,60,0.543448691213464
"1259",98,10,-0.543296066886134
"1260",10,98,-0.543296066886134
"1261",74,66,-0.543290637397747
"1262",66,74,-0.543290637397747
"1263",32,14,0.54298171605401
"1264",14,32,0.54298171605401
"1265",77,16,0.542568598468453
"1266",16,77,0.542568598468453
"1267",80,69,-0.542555766019612
"1268",69,80,-0.542555766019612
"1269",88,62,0.542337971654439
"1270",62,88,0.542337971654439
"1271",68,23,-0.541393616286015
"1272",23,68,-0.541393616286015
"1273",42,13,0.541169071688233
"1274",13,42,0.541169071688233
"1275",84,32,-0.540817633368398
"1276",32,84,-0.540817633368398
"1277",66,62,-0.540533641381437
"1278",62,66,-0.540533641381437
"1279",94,86,0.539809487818711
"1280",86,94,0.539809487818711
"1281",70,40,0.539563991494076
"1282",40,70,0.539563991494076
"1283",15,4,-0.537165254576974
"1284",4,15,-0.537165254576974
"1285",33,15,-0.537008848957733
"1286",15,33,-0.537008848957733
"1287",95,40,0.536975754744402
"1288",40,95,0.536975754744402
"1289",71,65,0.536873394004771
"1290",65,71,0.536873394004771
"1291",83,8,0.536603309886522
"1292",8,83,0.536603309886522
"1293",91,81,-0.536301083064249
"1294",81,91,-0.536301083064249
"1295",29,24,-0.535754481701213
"1296",24,29,-0.535754481701213
"1297",62,6,-0.535587760225445
"1298",6,62,-0.535587760225445
"1299",78,57,-0.535396306961174
"1300",57,78,-0.535396306961174
"1301",60,11,0.535151132236095
"1302",11,60,0.535151132236095
"1303",74,62,0.534773485683126
"1304",62,74,0.534773485683126
"1305",46,36,-0.53451679014715
"1306",36,46,-0.53451679014715
"1307",35,28,-0.534084614546626
"1308",28,35,-0.534084614546626
"1309",49,36,-0.534048090719707
"1310",36,49,-0.534048090719707
"1311",92,28,0.533912373309784
"1312",28,92,0.533912373309784
"1313",44,23,0.533906697808879
"1314",23,44,0.533906697808879
"1315",98,65,-0.53379075878202
"1316",65,98,-0.53379075878202
"1317",78,49,0.533710439725619
"1318",49,78,0.533710439725619
"1319",100,94,0.533709681441784
"1320",94,100,0.533709681441784
"1321",88,41,0.533685777605905
"1322",41,88,0.533685777605905
"1323",98,61,-0.533321352714147
"1324",61,98,-0.533321352714147
"1325",10,4,0.533184094835918
"1326",4,10,0.533184094835918
"1327",48,12,-0.532775403293795
"1328",12,48,-0.532775403293795
"1329",92,48,-0.532540567220477
"1330",48,92,-0.532540567220477
"1331",86,70,-0.532513201715054
"1332",70,86,-0.532513201715054
"1333",87,67,0.532238206814345
"1334",67,87,0.532238206814345
"1335",59,35,0.532217339238133
"1336",35,59,0.532217339238133
"1337",29,28,-0.532163091176079
"1338",28,29,-0.532163091176079
"1339",90,85,0.532105939059741
"1340",85,90,0.532105939059741
"1341",61,24,-0.531364541492144
"1342",24,61,-0.531364541492144
"1343",75,33,-0.530702290903169
"1344",33,75,-0.530702290903169
"1345",70,35,-0.530513812904972
"1346",35,70,-0.530513812904972
"1347",48,24,-0.530380878727051
"1348",24,48,-0.530380878727051
"1349",85,36,0.530073950982295
"1350",36,85,0.530073950982295
"1351",77,47,-0.52988390325771
"1352",47,77,-0.52988390325771
"1353",22,6,0.528847078572002
"1354",6,22,0.528847078572002
"1355",94,10,0.528525690592544
"1356",10,94,0.528525690592544
"1357",100,91,0.527888764192336
"1358",91,100,0.527888764192336
"1359",81,59,-0.527817014220255
"1360",59,81,-0.527817014220255
"1361",55,18,-0.527406217185439
"1362",18,55,-0.527406217185439
"1363",94,15,-0.527381784959128
"1364",15,94,-0.527381784959128
"1365",92,49,0.527159298865304
"1366",49,92,0.527159298865304
"1367",80,68,-0.526928670607521
"1368",68,80,-0.526928670607521
"1369",60,35,-0.526186461730322
"1370",35,60,-0.526186461730322
"1371",76,13,0.525891433335598
"1372",13,76,0.525891433335598
"1373",91,24,-0.525785339802453
"1374",24,91,-0.525785339802453
"1375",49,32,-0.525665633129825
"1376",32,49,-0.525665633129825
"1377",65,32,0.525304113252956
"1378",32,65,0.525304113252956
"1379",58,40,0.525135467528765
"1380",40,58,0.525135467528765
"1381",99,60,-0.525015852942169
"1382",60,99,-0.525015852942169
"1383",82,76,-0.524826875882697
"1384",76,82,-0.524826875882697
"1385",5,2,0.52408096874312
"1386",2,5,0.52408096874312
"1387",98,77,0.523879351051315
"1388",77,98,0.523879351051315
"1389",94,52,-0.523842379780772
"1390",52,94,-0.523842379780772
"1391",83,29,0.522314946085557
"1392",29,83,0.522314946085557
"1393",80,6,-0.522197376021416
"1394",6,80,-0.522197376021416
"1395",68,14,0.521943467067068
"1396",14,68,0.521943467067068
"1397",85,24,-0.521539535134927
"1398",24,85,-0.521539535134927
"1399",79,23,0.521352693446455
"1400",23,79,0.521352693446455
"1401",76,20,0.520943435889464
"1402",20,76,0.520943435889464
"1403",98,32,-0.520863641639134
"1404",32,98,-0.520863641639134
"1405",93,58,0.520596438543537
"1406",58,93,0.520596438543537
"1407",91,43,0.520376697271505
"1408",43,91,0.520376697271505
"1409",46,2,0.520055086169466
"1410",2,46,0.520055086169466
"1411",75,18,-0.51926440131081
"1412",18,75,-0.51926440131081
"1413",44,16,0.519080512491602
"1414",16,44,0.519080512491602
"1415",22,18,-0.518909193502305
"1416",18,22,-0.518909193502305
"1417",79,38,0.518781616504716
"1418",38,79,0.518781616504716
"1419",44,3,0.518774986907476
"1420",3,44,0.518774986907476
"1421",98,35,-0.518699463272764
"1422",35,98,-0.518699463272764
"1423",70,48,-0.51853886254204
"1424",48,70,-0.51853886254204
"1425",65,53,-0.518265553300646
"1426",53,65,-0.518265553300646
"1427",30,20,-0.517944406086209
"1428",20,30,-0.517944406086209
"1429",24,2,-0.51698514557215
"1430",2,24,-0.51698514557215
"1431",59,58,-0.516971005806789
"1432",58,59,-0.516971005806789
"1433",26,19,0.516822600948319
"1434",19,26,0.516822600948319
"1435",99,70,-0.516489005941943
"1436",70,99,-0.516489005941943
"1437",39,30,0.516347807372519
"1438",30,39,0.516347807372519
"1439",17,8,0.516252173904371
"1440",8,17,0.516252173904371
"1441",81,47,-0.515834588687055
"1442",47,81,-0.515834588687055
"1443",77,10,-0.514818137881972
"1444",10,77,-0.514818137881972
"1445",65,23,-0.51448275592041
"1446",23,65,-0.51448275592041
"1447",90,43,0.513792170527058
"1448",43,90,0.513792170527058
"1449",19,15,0.513639062233101
"1450",15,19,0.513639062233101
"1451",48,47,0.513560897992165
"1452",47,48,0.513560897992165
"1453",79,78,0.512158602982425
"1454",78,79,0.512158602982425
"1455",53,1,-0.512065095255346
"1456",1,53,-0.512065095255346
"1457",55,49,0.51185472996716
"1458",49,55,0.51185472996716
"1459",79,3,0.511835345630982
"1460",3,79,0.511835345630982
"1461",79,72,0.511743950661663
"1462",72,79,0.511743950661663
"1463",92,54,0.511347146709119
"1464",54,92,0.511347146709119
"1465",93,66,0.511312311442795
"1466",66,93,0.511312311442795
"1467",40,33,0.510512636037721
"1468",33,40,0.510512636037721
"1469",38,16,0.510148321573981
"1470",16,38,0.510148321573981
"1471",54,6,0.509913034423403
"1472",6,54,0.509913034423403
"1473",100,39,-0.509755160490544
"1474",39,100,-0.509755160490544
"1475",52,17,0.509056131666235
"1476",17,52,0.509056131666235
"1477",92,81,0.508965440461722
"1478",81,92,0.508965440461722
"1479",20,2,0.508303126034357
"1480",2,20,0.508303126034357
"1481",81,26,-0.508029239001858
"1482",26,81,-0.508029239001858
"1483",79,24,0.507947538657098
"1484",24,79,0.507947538657098
"1485",48,35,0.507857725600566
"1486",35,48,0.507857725600566
